struct_typ,guid,retrofit_cost
URML,9358a058-ac2a-416c-bb55-c3a489ccd6fb,18752.23
URML,723232f1-7f49-49e9-b9bf-f56a1889e68d,18752.23
URML,b8690f68-8eaf-45d7-8286-9347ea7bd0f1,18752.23
URML,9ccd122a-9ccc-474e-9e6d-736f2b6c2221,18752.23
URML,c2e83b5c-cf03-4fcc-9213-2e062a0a5bef,18752.23
URML,e16462f6-2a28-4667-896e-d8e3d52bee49,18751.23
URML,620a4cc0-fd02-47fd-9de7-8da10ceb6d17,18750.23
URML,672b8800-d150-4371-b097-9450da9c1c89,18750.23
URML,bb5de55a-9972-48dd-b3b7-9af5f570b222,18750.23
URML,e04eb019-1540-4495-aba0-d3b6773f07e8,18750.23
URML,f2dfb0ab-6afd-4101-b41e-af2f74f279ec,18748.23
URML,ac681837-f13f-4a72-b07d-dd4d1d4288b0,18748.23
URML,d3033ba4-b690-4320-9678-47e0f0a1aaed,18748.23
URML,337eccc2-4e2c-4196-96f0-690e54dd0a9a,18748.23
URML,b4827629-3069-4a98-a9b6-6a62e9a3924d,18748.23
URML,af08b161-e24f-46c0-8201-1eccb860474a,18748.23
URML,36147f4c-378d-49d4-abf1-3d097034e5fb,18748.23
URML,d1f60176-1da5-4448-9a66-0c71560f9dd5,18748.23
URML,5755a895-fd77-4274-b30c-f57f20173386,18748.23
URML,7310f61e-3cd6-4140-b03c-c7a886491e6c,18748.23
URML,5c9a63e6-ffcd-46ea-a873-cd35f3481693,18748.23
URML,1efce985-2993-4ab1-b538-8931bf19e108,18748.23
URML,62fadc6c-9036-4d42-809a-10ccbd938abf,18748.23
URML,22c2e1ba-4dba-4566-ad49-06977ef62a0a,18748.23
URML,3e733536-ba7a-4c69-9b2a-000a36b39c47,18748.23
URML,53c52c06-8d45-42a8-940c-46c75ad86469,18748.23
URML,a1498e17-f849-4775-81f0-3577d9fb9d88,18746.23
URML,0cef81b7-fd3e-40ed-a84a-55f2ff18a0c7,18746.23
URML,55d83cd8-9c10-45ed-80a1-b2220a551f24,18746.23
URML,196698ea-246d-4664-8612-4758a8b7d29b,18741.23
URML,80aae73d-5a61-478b-9eb1-9384a16f64ce,18740.23
URML,bc2e0dde-b9db-4274-a5fa-51ec874593fb,18740.23
URML,d28506ea-d8f0-475c-adf3-bdc94f2c08db,18740.23
URML,c7d6e2a5-9c30-4b1c-a71b-c2a3d417ee2f,18740.23
URML,c2c470c8-dfe3-480f-bd89-e8dc43b8249c,18740.23
URML,01303dcc-89c9-4184-89be-5af2cd9768ff,18740.23
URML,7f76a3cc-b48d-4b35-9c57-4be2e4ef0ce9,18740.23
URML,3520281e-bdda-4fa9-a0eb-747a70fc132a,18740.23
URML,4edadfac-ba91-448d-97f0-d009355e83b7,18740.23
URML,e2ff4d4f-61ef-41fa-bf27-bf561216b4a4,18740.23
URML,146a8dcd-7fa7-41ec-a321-967eba85ed36,18740.23
URML,cbe0618a-de0f-46f6-9bcc-487136df292a,18740.23
URML,196fcb90-e579-4475-a80c-ef67cb1bfb67,18740.23
URML,b9761888-f0e7-4633-a4ba-9fde6659d2b1,18740.23
URML,73d2b926-9640-402a-b522-56deb60ad4c5,18740.23
URML,43b6927a-5eb2-4574-8217-c04bd4a9b2ff,18740.23
URML,b514e5c6-b889-47a8-8fda-d8bd7881a66f,18740.23
URML,b246374c-3c8e-484a-bc68-b77b45a02869,18740.23
URML,c292fd4f-a0fd-4dd1-a065-44b05620e6e9,18740.23
URML,ceefc527-73e5-4db1-a3d5-f34f6b7afca4,18740.23
URML,ef02419b-f849-4ebb-a8ed-35c316cff25b,18740.23
URML,7a8458b4-597c-4112-b993-ae222fe89f52,18739.23
URML,3c24b6ca-cbeb-4ce2-8efc-a3e5e1c92867,18738.23
URML,019e1536-a444-4eef-ba65-1681e7d58504,18737.23
URML,13e9e2c5-6cba-49e0-b455-e625dc9ef526,18736.23
URML,90c8c2b8-8922-488b-8179-85f78d6ff03f,18735.23
URML,1e770ebf-5285-4a04-80a2-7826e1e687d3,18732.23
URML,21e3ba25-5e07-43e5-8d1e-93e1e768c6fe,18732.23
URML,e1a4d9cd-4def-4dba-92ed-ffe557f2dfed,18732.23
URML,fa043cb4-95fc-4170-8933-aa65021910b3,18732.23
URML,e0ec1de5-edc4-4b00-8370-013dd26da992,18731.23
URML,8a64babc-5a02-4dfc-8067-e4531bd8755d,18731.23
URML,726cda2d-82b2-43d8-a2f1-a4dffd193d51,18731.23
URML,9191d5bb-6d00-45d2-81a8-b22b756b0c22,18731.23
URML,b60bbdb6-a971-4a5e-9d98-fd59ce07c864,18731.23
URML,bb2d98d8-9bdc-46a6-b314-260ba8848971,18730.23
URML,7764f398-c660-40d0-a7e4-daac001b49bf,18729.23
URML,0b438f96-898b-4458-8ab4-93aa522ceff3,18729.23
URML,a8b88e0c-d5b3-493a-842d-5e37377958e3,18729.23
URML,bd83cf63-1bfd-452f-b8b1-919bbefec4e2,18729.23
URML,a76f9b1a-4278-45d7-ad8d-bbc14b52d9b0,18726.23
URML,7c4b06ce-65ea-4981-b80f-b6cd2c043031,18726.23
URML,3325e3fb-54eb-442b-b830-f64cc9324de5,18724.23
URML,defa1c9a-947e-4cb2-b649-54e93c4a7a2d,18721.23
URML,49b9b6c7-3d1e-4f03-9f15-7118b516254f,18720.23
URML,d9e059ac-07d6-4b72-82d5-b647a7d81ac4,18720.23
URML,771f7b04-e17b-458d-809a-4e35ad002655,18720.23
URML,67e603f3-9455-4020-835a-5ea2e5da7ca9,18720.23
URML,50a3ea65-6e56-48c5-9bf5-856ec32c128e,18720.23
URML,0ab16b84-eeca-4bf0-a57d-515ea84c8de8,18718.23
URML,aaea7d66-88e5-4c9c-87cb-570028efe4f6,18718.23
URML,a11535ad-9596-4855-9c15-8857d9596a72,18718.23
URML,6441a749-cf2f-4bdc-8e87-1574dc7fd961,18718.23
URML,e91d31c2-b2e7-4cda-9c66-5f0b0eaf16c3,18718.23
URML,e59c27ea-01a6-4bb5-b101-d0a692ce52b5,18718.23
URML,8dc633ca-d9e2-4765-9e04-72c463a8d92f,18718.23
URML,1fc301e4-27ae-41f5-bed5-a771c3a227f2,18718.23
URML,f06a5e48-7ef0-4549-8d68-af6766098db5,18718.23
URML,ece157b7-636a-4d09-ad65-3c251767be70,18718.23
URML,a86f150f-3d63-4586-bcff-3be73598ba3d,18718.23
URML,bc840afd-4895-4827-ab21-c2a2dfc816be,18717.23
URML,25ae4e16-7108-4dd5-b986-13a60bca63e1,18716.23
URML,07ca46f5-22a4-4b9b-89cf-00014f198129,18716.23
URML,5209276c-a7b3-4788-89e9-f7c126cc85e6,18716.23
URML,7d1c7eea-6b23-4c8f-b95a-af1724453aa8,18715.23
URML,7d0cb2c7-859c-46a3-9106-3d3bc957f957,18715.23
URML,02d3ea74-3d9a-402d-bc6e-a9e93de699ad,18714.23
URML,6f98b686-f139-4b57-9bf9-2dd0a6801165,18714.23
URML,782e2f8f-ff57-4ca8-bf40-e56616756c6b,18714.23
URML,f019e137-a3c8-4220-8a62-5a4d6edd94c1,18714.23
URML,1b750434-3164-44a1-b20b-82f686d531b9,18714.23
URML,2706f96c-e985-4fe9-9a09-212e8b546bd6,18713.23
URML,49e9265a-8c4c-43fe-b54e-5b06800c4d8e,18713.23
URML,153975bc-6684-4ab6-acf8-95c0550c72e1,18710.23
URML,dd4e89b1-669e-4ea1-82ec-6c8558b89261,18709.23
URML,908e3e84-18ab-42fb-9fa7-fef94673745e,18709.23
URML,d38b72c6-1012-44b7-b352-bbbc8866ba37,18708.23
URML,9b034d45-2836-43fd-b657-9b6bdff959e7,18708.23
URML,ee6abd67-9ec0-4e63-b12b-62d80747ec32,18708.23
URML,b19111f2-c685-4c62-884c-419f0a6ab98b,18707.23
URML,b0a2afab-54a2-4550-9012-1135b881de04,18707.23
URML,cf527449-7380-4972-8125-685d82c4210d,18707.23
URML,29dc9ad5-a81e-4c4c-8e9c-4781ff4cbe0c,18707.23
URML,70771e48-479e-4e90-9635-ae75f9750b1e,18707.23
URML,e7ed3454-2283-451e-a5d4-4d67e24453b4,18704.23
URML,b07fbc13-13c5-4f84-9001-12d2917b44eb,18704.23
URML,da7e8a87-91b8-4b3d-92ef-4a1007293039,18703.23
URML,25aede03-0611-4788-9861-1d951f7faa4b,18703.23
URML,878e32c5-dbf8-4561-ad44-23a0995daf5b,18703.23
URML,e03d2a92-5616-4b04-bcc2-afb84616af27,18703.23
URML,eca4076e-5742-41fd-b03b-689a8584f60b,18702.23
URML,26b90cb4-addc-4d88-8811-e74e63a8156c,18699.23
URML,957c6a7f-dc03-495f-857f-742d77bdca35,18699.23
URML,428c2189-5e68-461c-b070-28c5d438a62a,18699.23
URML,ae325c13-e962-4b88-8603-92d5ec6397b8,18699.23
URML,d9400497-47b9-481b-ad08-acf6f0357bb5,18698.23
URML,90821626-ea73-4a3e-a235-6e90d9eed3c5,18698.23
URML,5800d554-02c4-4ff2-b2f9-51be5d1b3012,18697.23
URML,8cdd7488-7fd1-4d06-a733-4a3cfc387984,18697.23
URML,78d885b7-0faf-4e0c-bf8e-b278a2fd8600,18697.23
URML,9332cafc-302f-428c-92e8-498fe0f447a4,18697.23
URML,f05c4cdb-2667-4b5b-a8f8-3e07e1a2fd5f,18697.23
URML,a90dfc06-5f55-4637-8c67-cedc8302aea0,18697.23
URML,a7d035ca-c4b9-48ff-a28e-d3a03d5dd61d,18696.23
URML,3dc17263-6b51-4d0c-bc0e-2e48873b217b,18696.23
URML,dc2b214e-d2c9-40e4-bc0d-aee5c2f6fd24,18696.23
URML,cdca610f-0285-4d01-93aa-1494f0c05524,18696.23
URML,491edb25-030d-47c6-a676-c6ba5a0e539f,18696.23
URML,726ef4b0-53f2-4c7d-96ec-35c9919ac729,18694.23
URML,35f2eebd-e253-4346-a9bb-a231c2c44871,18693.23
URML,05d3e643-7b2f-440d-a607-8eb94bff8b79,18693.23
URML,335ec6ab-5071-4fa3-ad4b-379463db9469,18693.23
URML,5e25fd75-2fed-44d3-97df-0407dedd9276,18692.23
URML,528c2f97-3bd5-4fb6-b91c-6116552ffccf,18692.23
URML,1f97d250-759b-4561-9d79-0e2890cec44a,18689.23
URML,a9adc798-a652-40ec-a178-4fe6e2fef7db,18688.23
URML,e9cc5196-fab4-4f4b-92c8-4ddcca48bb07,18687.23
URML,3b177949-95d8-4c63-92da-3f60e34a23e1,18687.23
URML,1cce158c-476e-48d6-8c4f-8a14092956bf,18687.23
URML,8e741ff5-5743-467b-a323-204fa2876fd1,18686.23
URML,88d35133-09c8-401e-b780-1f7a8b4de16c,18683.23
URML,369ecf65-4cc7-4f8b-901f-0ede28c1b018,18683.23
URML,54e1e159-fae8-4178-8484-70fcaced8279,18681.23
URML,9c7b9bb4-88f0-467e-99d2-78611f3ab6a1,18681.23
URML,b4ecf58d-ddfc-460b-9e5c-2460d17c653d,18681.23
URML,ad083c8a-4aba-4423-91e8-601143512dfb,18681.23
URML,b484e85a-a05a-4abc-bd77-28f86d566257,18681.23
URML,8dbafaaf-b52d-45f9-9752-711efd66aef5,18681.23
URML,de312225-e9ef-4b71-8ebf-37af75466bcb,18681.23
URML,97743ac0-33cb-4ae3-85b4-d9dd841f3c90,18677.23
URML,f7eaf3ea-171f-4aa6-824f-f75a396946db,18677.23
URML,311679fd-f128-40db-8313-7287b3101014,18677.23
URML,b957d5f0-4234-4d0c-af6c-4f1d89e10955,18677.23
URML,253ac4bb-6c6d-40ef-ab17-fe4d785c4835,18677.23
URML,61ae1cb2-122b-4d60-bb38-46911072d000,18677.23
URML,ce31416c-a34f-434c-964c-40be1b4691cb,18676.23
URML,424ef296-9ca8-436f-931a-e1678da1779e,18676.23
URML,8121676f-84ac-470b-a40f-a77a6c240692,18676.23
URML,039f4c54-2a84-4507-aee2-d13c8cf9ae37,18675.23
URML,f7db357c-b96a-4a0c-b70d-d238957e77e3,18675.23
URML,fe905a0a-4e2a-4189-bf66-ed12504bb53b,18675.23
URML,fd194659-9a8b-4374-b23c-8fcb6ef48cb8,18675.23
URML,8fb6ea19-4127-4ace-80de-c752a64e5d4d,18675.23
URML,13c9b928-7159-4d00-a087-2f43b213edb7,18673.23
URML,555a4795-fc89-496a-9033-db8d55c029e1,18672.23
URML,32f74305-41a2-437a-ba1d-60aa0a6c6cfe,18671.23
URML,701eca0f-78f5-4c8e-b848-921283d05147,18671.23
URML,b6461f6e-d643-4b14-b381-0baf08144bab,18671.23
URML,32e725b9-5619-40c5-a95b-7409fd7cff4a,18671.23
URML,6eadfd76-365c-45a8-9995-400afad90ab5,18671.23
URML,804c0ecc-0cb3-462d-9c56-048eb87ff158,18671.23
URML,ea82f46d-1ae8-4c7d-a445-a4d9def4d4bd,18671.23
URML,e3e127d5-ec4f-4735-b1ac-aafa7cf010d3,18671.23
URML,7e0f2d0b-3006-4070-a258-dde9f8e29627,18671.23
URML,6071a4f6-d5df-45b8-b77a-37af4d8a7793,18671.23
URML,695014b7-1f8d-4578-aea7-08654d675a3d,18671.23
URML,2f36b1ae-1da5-45c7-88e1-186321227c51,18670.23
URML,9a56ce7d-d17e-4dfc-ae06-7d79f1844aba,18670.23
URML,cec1ce9d-f824-477a-afe7-943bff1b7704,18670.23
URML,9a51baca-74c7-4cce-9ed3-e13c4afd331e,18670.23
URML,bec5d7fb-069d-425d-a4a1-6c386f010fe6,18670.23
URML,c578c20d-a393-4346-af1c-29f988f15a77,18670.23
URML,6908b479-b260-4557-8e38-02853f71da5e,18670.23
URML,d729bc23-f187-464f-a928-ba1cbfd74953,18667.23
URML,cfe5cb03-ae46-4301-9bec-ac0da674c60f,18666.23
URML,2752b0a2-ed7d-4d85-8b89-1fa828ffccb1,18666.23
URML,7c094119-0432-42a5-965b-35015b8b9cbf,18665.23
URML,463b2ae8-6987-477d-b17a-31ed0e9a7b0a,18665.23
URML,a9865f7f-8650-45f0-af31-8de961e6aa6a,18665.23
URML,bd59bf9f-7ba6-42b8-8f27-6957ebab0524,18665.23
URML,17cbbed1-7942-4a62-8b80-dadbb7726419,18665.23
URML,40111cae-a811-4d17-8ad7-511998561e00,18664.23
URML,2e5446ec-10d9-4552-b4d3-ccd661d2ea0a,18664.23
URML,c85e13f9-e651-4e4d-8fdb-af2664c39503,18664.23
URML,aadedbba-8da6-4425-a321-ea47181177eb,18664.23
URML,fdca1895-24f8-4482-827e-60460d77f75e,18664.23
URML,ceea2a3d-91af-4a44-9c3b-87a60131b708,18664.23
URML,0f56dcba-87f1-4334-961d-c5204ec18f23,18664.23
URML,c0b4b73d-8186-4381-ad62-c58d7ef35a0c,18664.23
URML,a0879f54-e7e1-4ea4-8919-9e66c5c4e4db,18664.23
URML,5807fd53-aa1d-4500-8307-d359c4f16454,18664.23
URML,d5cec8a4-8bf6-4dc3-8d89-95c226f82efa,18663.23
URML,6f25ef0d-d2b3-4adb-bdf1-a629915b2d7b,18663.23
URML,7f7c632f-5748-46c3-8400-a581a58aea71,18663.23
URML,0cf1bcfd-3126-4023-b0b8-7935030edb29,18660.23
URML,1279c201-74ac-49f4-9a67-d074c9e19aee,18655.23
URML,c26d7b0a-fa4b-4dcb-9daa-af52a3a0fa5e,18655.23
URML,713ae182-b87b-45c7-8e04-2c2e6283136c,18655.23
URML,aa0bc9b8-4eac-4e01-9f61-4d47b14d7119,18655.23
URML,1bcc29de-4147-42f6-bdb8-4b690d17f67d,18654.23
URML,73687932-a1b3-4e0a-806e-1b6d9be52a37,18654.23
URML,d24e34b3-5029-46a5-9b0b-e31e1b690d27,18654.23
URML,12a3f373-e9cb-4077-abc4-b684950fbdb8,18654.23
URML,34c629eb-144f-4736-81dc-78add3b32f1a,18653.23
URML,f0573b54-c1e0-419b-ba4a-630ed0ce7cfa,18653.23
URML,fad0ee00-df08-4a1f-9235-5dc7ec53b6fc,18653.23
URML,e3a4a7fe-3aae-4ab4-a071-021fd6733a65,18653.23
URML,e8c4cc48-1ae5-4ec3-a928-f5fae2eb5dec,18653.23
URML,90f6e9de-5a3a-47f7-9e50-6dfc272188aa,18652.23
URML,809ea44b-7268-498c-b953-d8734f441b9b,18652.23
URML,ef58f969-d122-4127-acb1-066b776f6c45,18651.23
URML,45529c76-4772-4e57-b8b8-b4abfd7147df,18651.23
URML,309e7305-c520-4d48-b884-d3162b8fcbab,18650.23
URML,4467083a-0506-495d-9458-5331a7e58d77,18650.23
URML,c2df3ac0-3f8c-46a3-973c-56d9fc48b86c,18650.23
URML,2228a1e4-374d-426c-963f-376f70a8604d,18649.23
URML,d3d3b4da-e325-4707-b3dc-b2c6ed1e382f,18644.23
URML,21ad8360-9ab9-4646-a3af-4447b5aa6feb,18644.23
URML,35d3c1e0-e168-4879-91de-bb96bf0edb2d,18644.23
URML,225a2505-7644-425e-a16a-ed0c67c95de4,18643.23
URML,60303c22-d6d9-4b89-830d-4ad0e9f761ef,18643.23
URML,23cd854a-c187-4285-8f11-a2f74c7d60fe,18642.23
URML,4be9e04b-48b3-4c51-bb5a-65e427c8ae4a,18642.23
URML,175f5ec9-4e87-4c59-86c9-6f3eb3faa3e1,18640.23
URML,c35bf4cd-15f0-41e6-9475-32a0daa91705,18638.23
URML,36d6f32b-dfdf-43ff-8d3e-0b2fb36d9fd7,18638.23
URML,3ff79985-fd66-4ed6-963c-96410107699a,18638.23
URML,c5f16ff0-df23-4bc9-87c9-8d38460da46c,18635.23
URML,4324d4f9-9f2b-426f-b7f5-a889742650ad,18634.23
URML,e6d4d013-800a-4e20-8d29-a154bd76bae0,18634.23
URML,749ce327-7e25-487f-b66d-e6e5ca833dea,18633.23
URML,c3241e1b-736f-4261-8aec-2d4640f7b788,18633.23
URML,5d4bbe87-59eb-4d56-8dbf-b02b076b1ec3,18633.23
URML,4cc1b8c8-bcf0-4657-935a-4906c2b04e78,18633.23
URML,32558cfc-8fe4-4b05-949f-33c2c4855773,18633.23
URML,32940156-0cae-456e-9f52-747c36315169,18633.23
URML,0a543bb4-2272-47b4-a242-7a64b293fe20,18632.23
URML,b388d35d-8eff-416b-8e7e-5c347c74b5bc,18632.23
URML,3ee4dfae-f3b2-4ddb-8ef4-857ebbfec7ae,18632.23
URML,10c4f95f-de79-4b1f-b040-fedc23fdf13c,18632.23
URML,d32285bb-53e6-476d-85ba-39bb3a458d95,18632.23
URML,3330553b-4ac6-464f-a845-af8fefdd3a48,18632.23
URML,807f1b7b-2d2b-4088-ae6f-20c0b798aece,18632.23
URML,424ce00e-3acd-46f2-9140-a65250dd6138,18632.23
URML,5d0be156-457b-4a87-81ff-b6977fab6413,18631.23
URML,dd1ba936-2e0a-4584-a930-3d8bf317c061,18629.23
URML,05fee1a0-4d6d-40ce-ad2c-c4471254a6c4,18629.23
URML,1b20de09-58ff-41ea-82ac-b6b30c67ce1e,18629.23
URML,fd55b628-8cb1-40c4-8877-c884d70e8821,18628.23
URML,ae7d32a5-6b76-4cd6-aa74-6e9fb321edf9,18628.23
URML,04a21b83-9cec-41ce-a17d-4e2c986dcb35,18628.23
URML,627ddeeb-2b1e-415c-a0f6-fdf54ffc5ecd,18628.23
URML,0837d0b7-0c7d-4c9f-b857-e48813b8493b,18623.23
URML,d9997752-2694-4dd1-b6cb-4a6d742fceb3,18623.23
URML,4b760556-42a4-47cd-909a-cec1ab04e085,18623.23
URML,07367bd7-3801-41ae-b04e-235dd251e225,18623.23
URML,68ee81c2-d01e-43c9-b680-abfce5a2de0b,18623.23
URML,9efaca9e-5327-4a11-86f2-dbfa5a068400,18623.23
URML,14397926-2e61-46ca-bade-db93a8144e86,18623.23
URML,67b44296-f0ed-44cf-8915-0ff87c5320e7,18623.23
URML,b7435fab-a9ab-4fcd-be36-bb4eb391a014,18622.23
URML,f1657afc-c59a-41f9-8fd2-c7ba3fb35d22,18622.23
URML,3cf04506-ed5b-4cbc-98ac-887e5bf01dfe,18622.23
URML,84c3061d-107f-47c7-b259-aa151f234b4a,18622.23
URML,40a5b9d3-e658-4bd5-bd32-04c1bd394bfc,18622.23
URML,1b9a1311-7fa0-4e41-99ec-b671056d4dac,18622.23
URML,ebc24c89-15c2-4b67-8b9c-d0d633be503a,18622.23
URML,3f4faf25-830e-40fc-8ca1-6b942254aee3,18621.23
URML,d56ee05a-3666-495a-b5b2-3f277b565fab,18621.23
URML,a719b16f-cece-4dd3-baa8-fd46e074461f,18621.23
URML,61c7253c-c76b-4f5c-af97-6db99059877f,18618.23
URML,90f9365a-aa9a-4933-b18f-bfb7ad7d0837,18618.23
URML,28eb5e00-f719-4931-be81-4ac305bbb62a,18618.23
URML,137c203f-7c85-43f3-9448-9fc5cddf98b1,18618.23
URML,b2625ff2-b125-4195-baf6-e1d75e4de71c,18618.23
URML,ca697437-f84f-4dba-9f4b-b09f276fee8e,18618.23
URML,0ca6df37-3558-4e98-a6cd-fd363d11cb35,18618.23
URML,3bf8e36d-5412-4e5f-9c3a-8c53b870797b,18616.23
URML,91bead0e-334f-4ac6-9537-e0312da38bfd,18616.23
URML,08170eab-69df-4a6c-a6c7-2d1bdbf0412b,18616.23
URML,11482ab5-a2dd-4acd-90f0-c9891c3033f6,18612.23
URML,cf3bd68e-8da7-498b-8c25-577885509a29,18610.23
URML,e556907c-99bc-4939-b02c-6d88ceceee7e,18610.23
URML,04532960-f6d3-41f6-b929-3b93aed3bc20,18610.23
URML,084c9604-8acb-449d-9378-eff187402f15,18610.23
URML,61063eb1-e005-44cd-a13e-5f4955b0221a,18610.23
URML,c0253442-90f5-4261-8801-0d089df4f60a,18610.23
URML,d0ae3f54-44ba-4187-b838-942c71a3eabf,18610.23
URML,f0fabaf1-a1f8-49d4-95d1-103fca890b13,18610.23
URML,a2f3e590-b250-492d-ab98-bfce4e4a1aec,18610.23
URML,d81d1ccb-2e21-4bff-8b7b-f14ac0edf3e0,18610.23
URML,2761508b-f6be-4242-8ae5-14d99fbfec2f,18610.23
URML,ba37ca2f-1d17-4b0f-a85a-946e0cbd18a4,18610.23
URML,7c6e7c70-7657-44df-95e7-f31c7c010138,18610.23
URML,89de2623-3593-495f-bf4d-2dd7b5a48fae,18610.23
URML,d4a27f32-3619-4c40-a4cd-37fd6f50a04a,18608.23
URML,c96ff8fd-1e9e-4d67-9acc-90d7018525d1,18608.23
URML,c22e01a8-9c69-4683-9ac6-64632ba7e2b3,18608.23
URML,9cf19aba-dcf2-4545-a82a-bb233f7c5558,18607.23
URML,57de4818-8084-43bc-8c6e-3c918e5c86b3,18606.23
URML,0dda96ae-8e27-4069-bfa0-f40aa9f32a3e,18606.23
URML,2aab052b-d47a-46d2-a1d5-ab8da8376d08,18606.23
URML,6b459f5c-c8a6-44d2-b7b7-6151698fb9fb,18606.23
URML,f5ae9ac2-ba7c-4778-9f4c-53e47617c62a,18606.23
URML,83b787c3-3890-4b01-9f99-e8aac287d799,18606.23
URML,1207abf8-4b45-4a33-926d-773573be9817,18604.23
URML,58fc7745-b176-405e-9d04-7c23d143e22a,18604.23
URML,9a1f1ec6-f622-4f95-8e56-b0cca196703c,18601.23
URML,4cb20615-62aa-49cb-99c1-3b72312f41ac,18601.23
URML,6d1177c8-66bf-4fdd-b716-64700bdea090,18601.23
URML,7d0426f2-402b-465c-ad7e-f198068b093b,18601.23
URML,a73759f6-10a6-4df8-8123-e7d9ddf146e4,18601.23
URML,67afa4a9-32e0-4614-ad78-2a5bf05cd0b0,18601.23
URML,761376a4-0bf0-4c2b-8cf6-64328ab51577,18601.23
URML,377e987b-e5d6-40df-a3af-3dc3928fa044,18601.23
URML,81354e06-278e-492f-868b-1b3d8d4fd45e,18601.23
URML,f2329900-3870-4491-aea1-8f0c4ed38497,18601.23
URML,86e84f38-ada4-4252-b746-cb06e28ad8ee,18601.23
URML,0af3e4c9-ba82-46cd-a15e-346e6478bfc3,18601.23
URML,8dc4dd1f-7245-4faa-ab93-adf4929490ef,18601.23
URML,3949c318-c2ef-4483-9fa2-f21323eaed5d,18600.23
URML,940cafc5-7efc-4f23-9d4e-4b7029895e6e,18600.23
URML,7b2d13c9-29fd-44ea-817f-4ebe6b679ff4,18600.23
URML,e5ca95b5-1738-4f77-b597-69da4fc1a59f,18600.23
URML,3664bb8b-773c-44f1-ae90-bfc937caddd8,18600.23
URML,c587e330-b446-420f-a6ee-ad269763a104,18600.23
URML,a713f484-c913-44ee-b4bf-1d57457977c2,18599.23
URML,8e2a0415-dfc1-48f3-86bf-8ce4b6e64960,18599.23
URML,58aecacf-28ae-4902-9c5c-0b2148ad3ac9,18599.23
URML,0c3b3ce0-a1ca-4929-9b5c-10e4dc932bc4,18599.23
URML,6564ddcf-88c5-414c-8ac4-79391c286bed,18599.23
URML,ed7cc0f5-88db-4290-b4b3-6c48e8411474,18599.23
URML,40040d4a-bc34-4422-9b73-c3aa766a70ae,18599.23
URML,cbdb51a1-c08b-4322-8ccc-59c7daa987da,18599.23
URML,f3110cdd-c291-4f9f-bc9a-61c74f245017,18599.23
URML,58215348-3aa9-43a0-b719-4c8e30020ac1,18597.23
URML,2460216f-6603-4ad0-8974-b16a8b8deb58,18597.23
URML,56b0c571-a73f-4822-83c8-6ba446713988,18597.23
URML,dc8ff83d-ff72-419f-b0a7-59a641e460b2,18597.23
URML,ae19651b-bb05-45d9-8552-cd1652b29e59,18595.23
URML,de93259c-7559-4d15-820a-77edd0285501,18595.23
URML,3a5bd1a0-ce51-4075-add6-7da204280577,18594.23
URML,d17cf074-862d-4165-a032-d8fe92ffbeaa,18590.23
URML,dc8e061b-699e-4571-a685-9f660771e49d,18590.23
URML,aecbfedc-1ce7-4eb7-8e42-7e6d2e565d46,18590.23
URML,77b2db8b-c951-4e88-a4ac-fbb14230a13a,18590.23
URML,0b4ebe71-6a57-4ef2-b361-95e0eb7a4da2,18590.23
URML,787c84b3-f01a-47af-8b22-bcf57bc8f64c,18589.23
URML,fb70283a-7763-48d7-9934-acc48f44a9c3,18589.23
URML,7d3c31d2-2a4d-4848-b013-1fd05af6a5fa,18589.23
URML,04c40cab-62e5-4ac7-b097-7808ba111b44,18589.23
URML,fb4bd4f2-5d1d-4ac8-be76-f84e01130054,18588.23
URML,9d0af3d9-4dba-44cb-9642-38befc6d653d,18586.23
URML,1f285751-6876-4487-b46b-0a7a95db41d6,18585.23
URML,2e701ccc-a06e-4f34-ad69-d1124879987c,18585.23
URML,bd9541bc-3808-4867-abd1-63ab2023c6a3,18585.23
URML,9ee1ec6b-297d-47b9-a585-aade482af6cb,18584.23
URML,408ce6d7-fbaa-4b43-9845-6d9571b74130,18584.23
URML,a839edfa-9a6d-40ca-8c7c-eb5457e00e19,18584.23
URML,125524db-48a2-4762-9205-3fd91c112b16,18580.23
URML,9d5138a7-2d06-4b04-96d6-15ada635f4e1,18579.23
URML,a9d0fd11-d257-4879-b97f-269682574252,18579.23
URML,494345db-0184-4d8d-8146-92a56f9158be,18579.23
URML,8bf180cb-bcde-4132-9b7a-c4384e2e3b75,18579.23
URML,53ec3fb2-5b2a-4e20-ae0b-12e4adac2412,18579.23
URML,bb36377e-a220-46c4-ad7d-4259c71ed375,18579.23
URML,c05c9e39-fd17-4231-8bd4-c9ebcd7af89c,18578.23
URML,c5b5e445-3731-44b4-b4ef-0db116b65860,18578.23
URML,71c41654-a97b-4af7-9f40-d43a6b5422fb,18578.23
URML,bb584380-afc3-4619-bd35-b812a34d8c48,18577.23
URML,6586bd0e-91f6-4dd3-9336-dc4aba28221d,18575.23
URML,9be9f252-d6d4-40e2-b51f-ec2b800dbb0a,18575.23
URML,49bbccef-cf6a-4e89-87b0-5f7c259c924f,18575.23
URML,2b8f075a-03dd-4f48-8bb9-e9759c0f82dc,18575.23
URML,578f7980-2346-4d90-94f4-5ddbe51f32ac,18575.23
URML,c18f6720-73af-4b00-9871-fd5201db7ff8,18572.23
URML,9c88c97e-0283-4e24-9f26-1fda98bb29b8,18572.23
